Age,BusinessTravel,Department,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,JobLevel_updated
41,Travel_Rarely,Sales,Diploma,2,Female,3,2,Divorced,2225,No,3,2,5,2,3,1,1,1,1,L1
45,Travel_Rarely,Product,Doctorate,4,Male,3,2,Married,2529,No,3,2,5,3,2,1,1,1,1,L1
27,Travel_Rarely,Sales,Bachelors,4,Female,3,1,Single,2009,No,3,2,9,2,3,1,1,1,1,L1
25,Travel_Rarely,Sales,Doctorate,4,Male,2,2,Married,2107,No,3,3,1,2,3,1,1,1,1,L1
33,Travel_Rarely,Product,Bachelors,3,Male,3,3,Single,2587,No,3,4,2,4,2,1,1,1,1,L1
28,Travel_Rarely,Corporate Functions,Bachelors,1,Male,2,2,Married,6490,No,3,1,9,2,3,1,1,1,1,L2
37,Non-Travel,HR,Bachelors,2,Female,2,3,Married,5147,No,3,4,17,2,3,1,1,1,1,L1
28,Travel_Rarely,Corporate Functions,Doctorate,2,Male,3,3,Married,2358,No,3,2,6,2,3,1,1,1,1,L1
20,Travel_Rarely,Marketing,Bachelors,2,Male,3,2,Divorced,1672,No,3,2,1,3,1,1,1,1,1,L1
41,Travel_Rarely,Sales,Bachelors,3,Male,3,3,Married,2335,No,3,1,8,1,2,1,1,1,1,L1
36,Travel_Rarely,Sales,Diploma,3,Male,3,4,Divorced,2305,No,3,2,6,2,3,1,1,1,1,L1
21,Travel_Rarely,Marketing,Doctorate,4,Male,2,2,Married,1692,No,3,2,0,2,3,1,1,1,1,L1
28,Travel_Rarely,Delivery,Doctorate,3,Male,3,2,Single,4945,No,3,3,7,3,3,1,1,1,1,L2
28,Travel_Rarely,Sales,Doctorate,3,Female,2,2,Married,2550,No,3,2,1,3,3,1,1,1,1,L1
33,Travel_Rarely,Corporate Functions,Diploma,3,Male,2,3,Married,1468,No,3,3,2,3,2,1,1,1,1,L1
27,Travel_Rarely,Product,Masters,3,Male,3,2,Married,2318,No,3,2,3,2,3,1,1,1,1,L1
29,Travel_Rarely,HR,Bachelors,2,Male,3,1,Divorced,2934,No,3,4,2,3,3,1,1,1,1,L1
39,Non-Travel,Marketing,Diploma,1,Male,3,2,Married,4479,No,3,4,6,2,3,1,1,1,1,L2
30,Travel_Rarely,Corporate Functions,Diploma,3,Female,3,1,Married,4920,No,3,2,8,3,2,1,1,1,1,L2
48,Travel_Rarely,Marketing,Diploma,2,Male,2,3,Married,6058,No,3,2,10,2,3,1,1,1,1,L2
36,Travel_Rarely,Corporate Functions,Doctorate,1,Female,2,3,Married,3715,No,3,3,9,3,3,1,1,1,1,L1
31,Travel_Rarely,Marketing,Bachelors,3,Male,3,4,Single,2575,No,3,3,5,2,2,1,1,1,1,L1
34,Travel_Rarely,Sales,Masters,3,Male,2,3,Married,2279,No,3,1,2,2,3,1,1,1,1,L1
30,Travel_Rarely,HR,Diploma,3,Male,2,2,Single,2148,No,3,3,2,5,3,1,1,1,1,L1
33,Travel_Rarely,HR,Diploma,3,Female,3,4,Single,3803,No,3,3,5,1,3,1,1,1,1,L1
36,Travel_Rarely,Delivery,Masters,4,Male,3,2,Married,2422,No,3,1,1,3,2,1,1,1,1,L1
36,Travel_Rarely,Corporate Functions,Masters,3,Female,3,1,Married,6959,Yes,3,4,14,2,3,1,1,1,1,L2
45,Travel_Rarely,Delivery,Doctorate,3,Female,2,1,Married,4895,No,3,1,9,4,3,1,1,1,1,L2
34,Travel_Rarely,HR,Bachelors,3,Female,3,2,Married,2592,No,3,3,2,4,2,1,1,1,1,L1
45,Travel_Rarely,Delivery,Masters,1,Male,3,3,Divorced,12741,No,3,1,15,3,1,1,1,1,1,L3
33,Travel_Rarely,HR,Masters,3,Male,3,3,Single,2588,No,3,4,2,4,2,1,1,1,1,L1
45,Travel_Rarely,HR,Masters,1,Female,2,3,Married,17525,No,3,3,24,2,1,1,1,1,1,L4
27,Travel_Rarely,Delivery,Diploma,3,Female,2,3,Married,4163,Yes,3,3,7,2,2,1,1,1,1,L2
35,Travel_Rarely,Sales,Bachelors,2,Male,2,4,Divorced,2344,No,3,3,3,3,3,1,1,1,1,L1
32,Travel_Rarely,HR,Masters,1,Male,3,1,Married,5004,No,3,2,7,3,3,1,1,1,1,L2
28,Travel_Rarely,HR,Masters,2,Male,3,2,Single,2376,No,3,2,1,2,3,1,1,1,1,L1
32,Travel_Rarely,Delivery,Masters,2,Male,3,2,Married,6426,No,3,2,10,3,3,1,1,1,1,L2
51,Travel_Rarely,Corporate Functions,Diploma,4,Male,3,4,Married,2412,No,3,4,16,3,3,1,1,1,1,L1
27,Travel_Rarely,Corporate Functions,Diploma,3,Male,2,1,Single,4415,No,3,3,6,1,3,1,1,1,1,L1
33,Travel_Rarely,Corporate Functions,Doctorate,3,Female,2,2,Single,4182,No,3,3,13,2,2,1,1,1,1,L2
36,Travel_Rarely,Marketing,Masters,3,Male,2,2,Single,7274,No,3,2,10,2,2,1,1,1,1,L2
24,Travel_Rarely,HR,Bachelors,3,Female,3,3,Single,2394,No,3,3,3,2,2,1,1,1,1,L1
30,Travel_Rarely,Product,Bachelors,3,Female,3,2,Married,3240,No,3,3,4,3,2,1,1,1,1,L1
36,Travel_Rarely,Product,Doctorate,2,Male,3,1,Married,6711,No,3,4,14,4,1,1,1,1,1,L2
26,Travel_Rarely,Sales,Doctorate,4,Male,3,2,Married,2093,No,3,3,3,2,2,1,1,1,1,L1
20,Travel_Rarely,Marketing,Bachelors,4,Male,2,2,Married,2762,No,3,4,1,0,3,1,1,1,1,L1
36,Travel_Rarely,HR,Masters,3,Female,2,3,Divorced,4264,Yes,3,2,10,3,1,1,1,1,1,L2
57,Travel_Rarely,Product,Bachelors,3,Male,2,4,Single,18955,No,3,4,29,2,3,1,1,1,1,L5
27,Travel_Rarely,Product,Doctorate,3,Male,3,1,Single,2091,No,3,2,4,2,2,1,1,1,1,L1
45,Travel_Rarely,HR,Bachelors,2,Male,3,1,Divorced,9800,No,3,3,24,2,3,1,1,1,1,L3
25,Travel_Rarely,HR,Bachelors,3,Male,2,3,Single,3952,No,3,3,7,2,2,1,1,1,1,L1
26,Travel_Rarely,Sales,Doctorate,3,Male,3,1,Married,2359,No,3,2,3,3,2,1,1,1,1,L1
43,Travel_Rarely,Product,Bachelors,3,Female,2,1,Married,9997,No,3,1,10,1,2,1,1,1,1,L3
30,Travel_Rarely,Marketing,Bachelors,3,Male,3,1,Single,3187,No,3,3,8,2,3,1,1,1,1,L1
43,Travel_Frequently,Marketing,Doctorate,3,Female,3,1,Married,13273,No,3,2,16,2,3,1,1,1,1,L3
34,Travel_Rarely,HR,Doctorate,4,Male,3,2,Married,4234,No,3,3,4,3,3,1,1,1,1,L1
37,Travel_Rarely,Corporate Functions,Masters,1,Male,3,2,Single,6887,No,3,1,14,4,3,1,1,1,1,L2
29,Travel_Rarely,Delivery,Bachelors,4,Male,2,2,Married,1969,No,3,3,2,4,2,1,1,1,1,L1
38,Travel_Rarely,Sales,Masters,3,Female,3,3,Married,5803,No,3,2,10,2,2,1,1,1,1,L2
36,Travel_Rarely,Marketing,Diploma,3,Male,2,3,Divorced,2375,No,3,2,2,2,3,1,1,1,1,L1
42,Travel_Rarely,HR,Doctorate,4,Female,3,3,Married,4958,No,3,2,8,5,3,1,1,1,1,L2
42,Travel_Rarely,Marketing,Diploma,2,Male,3,3,Married,2483,No,3,4,8,2,3,1,1,1,1,L1
33,Travel_Rarely,Delivery,Bachelors,3,Male,1,4,Divorced,2312,No,3,1,3,2,3,1,1,1,1,L1
37,Travel_Rarely,Product,Bachelors,3,Male,3,3,Married,3387,No,3,2,7,3,1,1,1,1,1,L1
33,Travel_Frequently,Delivery,Masters,2,Male,2,3,Single,2350,No,3,4,2,2,2,1,1,1,1,L1
48,Travel_Rarely,Delivery,Masters,1,Female,2,3,Married,18695,No,3,3,22,2,3,1,1,1,1,L5
33,Travel_Rarely,Sales,Diploma,3,Female,3,3,Single,2494,No,3,4,7,2,3,1,1,1,1,L1
34,Travel_Frequently,Sales,Bachelors,3,Male,3,2,Married,2532,No,3,3,2,4,2,1,1,1,1,L1
22,Travel_Rarely,Sales,Masters,2,Male,2,3,Married,1500,No,3,4,2,2,3,1,1,1,1,L1
22,Travel_Rarely,Sales,Masters,3,Male,3,3,Married,2296,No,3,3,3,2,3,1,1,1,1,L1
30,Travel_Rarely,Marketing,Doctorate,1,Male,3,4,Married,2114,No,3,1,2,4,3,1,1,1,1,L1
22,Travel_Rarely,Sales,Bachelors,2,Male,3,1,Single,2552,No,3,3,1,3,3,1,1,1,1,L1
27,Travel_Rarely,HR,Diploma,2,Male,2,3,Divorced,2545,No,3,2,3,3,2,1,1,1,1,L1
40,Travel_Rarely,Corporate Functions,Bachelors,2,Female,3,2,Single,2374,No,3,3,16,2,3,1,1,1,1,L1
31,Travel_Rarely,Delivery,Bachelors,3,Female,2,3,Divorced,2690,Yes,3,2,3,2,1,1,1,1,1,L1
38,Travel_Rarely,Product,Diploma,2,Male,2,2,Married,3437,No,3,2,15,3,3,1,1,1,1,L1
33,Travel_Rarely,Corporate Functions,Diploma,3,Female,3,3,Married,2589,No,3,2,5,3,3,1,1,1,1,L1
29,Travel_Rarely,Product,Masters,4,Female,3,3,Single,2211,No,3,4,5,3,3,1,1,1,1,L1
40,Travel_Rarely,Corporate Functions,Diploma,4,Female,3,4,Married,4079,No,3,3,8,1,3,1,1,1,1,L2
23,Travel_Rarely,HR,Masters,3,Female,2,3,Married,2458,No,3,3,4,2,3,1,1,1,1,L1
45,Travel_Rarely,Sales,Doctorate,3,Female,2,1,Married,4869,No,3,1,9,4,3,1,1,1,1,L2
38,Travel_Frequently,Product,Bachelors,2,Male,3,1,Single,4343,No,3,3,10,2,3,1,1,1,1,L1
22,Travel_Rarely,Marketing,Doctorate,2,Female,2,2,Single,3236,No,3,2,2,2,1,1,1,1,1,L1
33,Travel_Frequently,Corporate Functions,Doctorate,3,Male,4,3,Married,2597,No,3,3,2,4,2,1,1,1,1,L1
40,Travel_Rarely,Delivery,Doctorate,2,Male,2,1,Divorced,3074,No,3,1,16,2,1,1,1,1,1,L1
31,Travel_Frequently,HR,Bachelors,3,Male,4,3,Single,2742,No,3,1,2,4,2,1,1,1,1,L1
43,Travel_Rarely,Corporate Functions,Bachelors,3,Male,3,2,Married,2397,No,3,3,6,3,2,1,1,1,1,L1
29,Travel_Rarely,Product,Diploma,3,Female,3,3,Married,2700,No,3,2,1,2,3,1,1,1,1,L1
43,Travel_Rarely,Delivery,Bachelors,1,Male,3,3,Single,4767,No,3,2,10,4,2,1,1,1,1,L1
34,Travel_Rarely,Corporate Functions,Masters,2,Male,2,2,Married,2107,No,3,4,5,3,3,1,1,1,1,L1
34,Travel_Rarely,Product,Masters,2,Male,3,3,Single,2674,No,3,1,6,2,3,1,1,1,1,L1
36,Travel_Rarely,HR,Masters,2,Male,2,2,Married,2792,No,3,3,4,2,3,1,1,1,1,L1
37,Travel_Rarely,Corporate Functions,Bachelors,1,Male,2,2,Married,2891,No,3,4,3,3,3,1,1,1,1,L1
38,Travel_Rarely,Product,Bachelors,3,Male,2,3,Married,2820,No,3,1,8,2,3,1,1,1,1,L1
42,Travel_Frequently,HR,Diploma,4,Male,3,2,Married,13455,No,3,2,16,3,3,1,1,1,1,L3
36,Travel_Rarely,Product,Doctorate,1,Male,3,4,Single,2830,No,3,1,7,2,3,1,1,1,1,L1
29,Travel_Rarely,Product,Doctorate,3,Female,3,3,Single,2200,No,3,2,2,4,3,1,1,1,1,L1
51,Travel_Rarely,Delivery,Diploma,3,Male,2,1,Married,5418,No,3,3,6,3,3,1,1,1,1,L2
35,Travel_Frequently,Delivery,Bachelors,1,Male,3,3,Married,2994,No,3,3,1,3,1,1,1,1,1,L1
34,Travel_Rarely,Delivery,Bachelors,1,Female,2,2,Married,2869,No,3,4,3,3,3,1,1,1,1,L1
41,Travel_Rarely,HR,Diploma,1,Male,3,4,Married,5010,No,3,2,13,3,3,1,1,1,1,L2
45,Travel_Rarely,Delivery,Masters,3,Male,3,4,Divorced,19340,No,3,3,23,3,2,1,1,1,1,L5
25,Travel_Rarely,Product,Masters,3,Male,2,2,Married,2462,No,3,2,2,2,3,1,1,1,1,L1
38,Travel_Frequently,Delivery,Doctorate,3,Male,2,3,Married,2817,No,3,1,8,2,3,1,1,1,1,L1
44,Travel_Rarely,Product,Doctorate,2,Male,3,1,Married,9747,No,3,2,24,2,3,1,1,1,1,L3
39,Travel_Rarely,HR,Doctorate,2,Female,3,1,Married,5583,No,3,2,8,2,2,1,1,1,1,L2
41,Travel_Rarely,Delivery,Masters,2,Male,2,4,Married,16583,No,3,2,19,2,2,1,1,1,1,L4
37,Travel_Frequently,Delivery,Doctorate,1,Male,2,1,Married,2845,No,3,1,19,3,2,1,1,1,1,L1
28,Travel_Rarely,Sales,Diploma,4,Female,2,2,Divorced,1088,Yes,4,2,1,4,2,1,1,1,1,L1
43,Travel_Rarely,Delivery,Masters,1,Female,3,4,Single,16142,No,3,2,17,2,2,1,1,1,1,L4
30,Travel_Rarely,Delivery,Diploma,3,Male,3,1,Married,2536,Yes,2,3,4,2,1,1,1,1,1,L1
27,Travel_Rarely,Product,Doctorate,3,Male,2,1,Single,1263,No,2,3,1,2,3,1,1,1,1,L1
22,Travel_Rarely,Sales,Masters,3,Male,3,4,Married,2900,No,3,2,2,2,2,1,1,1,1,L1
40,Travel_Rarely,Delivery,Diploma,4,Male,3,3,Single,5174,No,1,1,11,3,2,1,1,1,1,L2
27,Travel_Rarely,Sales,Doctorate,3,Female,3,2,Married,3209,No,3,3,4,3,2,1,1,1,1,L1
33,Travel_Rarely,Delivery,Doctorate,3,Male,2,3,Married,1275,No,3,3,1,2,3,1,1,1,1,L1
37,Travel_Rarely,HR,Diploma,4,Male,2,2,Single,7309,No,3,3,9,2,3,1,1,1,1,L3
29,Travel_Rarely,Product,Diploma,1,Female,1,3,Single,4081,No,3,3,4,2,2,1,1,1,1,L1
38,Travel_Rarely,HR,Doctorate,4,Male,3,2,Married,2448,No,3,1,2,3,2,1,1,1,1,L1
47,Travel_Rarely,HR,Doctorate,3,Male,3,2,Married,2564,No,3,3,7,3,2,1,1,1,1,L1
19,Travel_Rarely,Sales,Diploma,4,Male,3,3,Single,1594,No,1,4,0,2,2,1,1,1,1,L1
26,Travel_Rarely,HR,Doctorate,3,Male,2,2,Single,2467,No,4,2,3,2,3,1,1,1,1,L1
39,Travel_Rarely,Corporate Functions,Bachelors,3,Male,3,1,Married,2988,No,3,1,13,2,2,1,1,1,1,L1
52,Travel_Rarely,Delivery,Doctorate,1,Female,3,3,Married,11849,No,3,2,27,3,2,1,1,1,1,L3
29,Travel_Frequently,HR,Bachelors,2,Male,1,2,Married,2756,Yes,3,2,1,3,2,1,1,1,1,L1
32,Travel_Rarely,Delivery,Diploma,4,Male,3,3,Married,2577,No,3,3,5,3,2,1,1,1,1,L1
29,Travel_Rarely,Delivery,Diploma,3,Female,3,2,Married,2493,No,3,1,1,2,3,1,1,1,1,L1
33,Travel_Rarely,Delivery,Doctorate,2,Male,3,3,Single,2614,No,3,1,4,1,3,1,1,1,1,L1
35,Travel_Rarely,HR,Diploma,2,Male,3,3,Divorced,6697,No,3,1,14,5,3,1,1,1,1,L2
22,Travel_Rarely,HR,Doctorate,4,Female,3,2,Single,1890,No,3,3,1,3,2,1,1,1,1,L1
37,Travel_Frequently,Marketing,Doctorate,3,Male,3,3,Divorced,2802,No,3,1,8,2,3,1,1,1,1,L1
35,Travel_Rarely,HR,Diploma,3,Male,2,2,Divorced,2794,No,3,3,4,2,2,1,1,1,1,L1
26,Travel_Rarely,HR,Doctorate,2,Male,2,2,Married,2924,Yes,3,3,1,3,2,1,1,1,1,L1
22,Travel_Rarely,Product,Doctorate,2,Female,2,3,Single,2830,No,3,3,1,4,2,1,1,1,1,L1
43,Travel_Rarely,Corporate Functions,Doctorate,4,Female,2,4,Single,6804,Yes,3,2,7,4,3,1,1,1,1,L2
26,Travel_Rarely,Delivery,Masters,3,Male,3,2,Single,2785,No,3,2,4,2,3,1,1,1,1,L1
29,Travel_Rarely,Product,Doctorate,3,Female,3,3,Single,2202,No,3,4,5,3,3,1,1,1,1,L1
43,Travel_Rarely,Product,Doctorate,2,Male,3,3,Married,5059,No,3,3,11,3,2,1,1,1,1,L2
33,Travel_Frequently,HR,Masters,3,Male,2,3,Married,2438,Yes,2,2,2,3,2,1,1,1,1,L1
37,Travel_Rarely,Product,Bachelors,2,Male,3,3,Married,2466,No,3,3,7,2,3,1,1,1,1,L1
54,Travel_Rarely,Sales,Bachelors,3,Male,2,1,Married,19068,No,3,2,33,2,3,1,1,1,1,L5
27,Travel_Rarely,HR,Bachelors,3,Male,2,3,Single,3944,No,3,2,2,2,3,1,1,1,1,L1
26,Travel_Rarely,Delivery,Diploma,3,Male,3,1,Married,2207,No,3,2,4,2,2,1,1,1,1,L1
27,Travel_Rarely,Sales,Doctorate,2,Male,3,2,Married,2363,No,3,2,1,2,3,1,1,1,1,L1
20,Travel_Rarely,Sales,Doctorate,3,Male,2,2,Married,2833,No,3,3,1,0,3,1,1,1,1,L1
49,Travel_Rarely,Delivery,Doctorate,1,Male,2,3,Married,18756,No,3,3,23,2,3,1,1,1,1,L5
27,Travel_Rarely,Sales,Diploma,2,Male,3,3,Single,2597,No,3,2,4,3,3,1,1,1,1,L1
46,Travel_Frequently,Product,Diploma,3,Male,2,3,Single,2560,No,2,3,2,2,2,1,1,1,1,L1
30,Travel_Rarely,Sales,Bachelors,3,Female,3,3,Married,3224,No,3,3,5,3,2,1,1,1,1,L1
29,Travel_Rarely,HR,Doctorate,3,Male,3,3,Single,2593,No,3,2,5,4,3,1,1,1,1,L1
44,Travel_Rarely,Delivery,Doctorate,2,Male,2,3,Married,2277,No,3,4,1,2,3,1,1,1,1,L1
30,Travel_Rarely,Product,Diploma,3,Male,2,3,Married,2657,No,3,2,3,1,1,1,1,1,1,L1
47,Travel_Rarely,Corporate Functions,Masters,2,Female,3,1,Married,19039,No,3,3,23,2,2,1,1,1,1,L5
33,Travel_Rarely,Product,Diploma,3,Male,2,2,Single,2597,No,3,1,3,3,3,1,1,1,1,L1
25,Travel_Rarely,Product,Bachelors,3,Female,2,2,Single,2105,No,3,3,2,2,2,1,1,1,1,L1
37,Travel_Rarely,Delivery,Doctorate,2,Male,1,4,Married,5807,Yes,3,3,15,2,3,1,1,1,1,L2
32,Travel_Rarely,HR,Doctorate,1,Male,2,3,Single,4808,No,3,3,7,4,3,1,1,1,1,L2
45,Travel_Rarely,Corporate Functions,Bachelors,2,Male,3,2,Single,2504,No,3,2,11,2,2,1,1,1,1,L1
33,Travel_Rarely,Product,Masters,2,Male,2,2,Single,6548,No,3,2,9,5,3,1,1,1,1,L2
56,Travel_Rarely,Sales,Masters,3,Female,3,1,Married,2812,No,3,1,11,2,2,1,1,1,1,L1
23,Travel_Rarely,HR,Doctorate,3,Male,3,1,Single,1802,No,2,1,1,2,2,1,1,1,1,L1
53,Travel_Rarely,Delivery,Diploma,1,Female,2,3,Married,13176,Yes,3,3,27,2,2,1,1,1,1,L4
28,Travel_Rarely,Delivery,Diploma,3,Male,3,3,Single,9846,Yes,2,3,7,0,3,1,1,1,1,L2
21,Travel_Rarely,HR,Bachelors,3,Female,2,3,Single,3423,No,3,2,2,3,2,1,1,1,1,L1
35,Non-Travel,Delivery,Doctorate,3,Male,3,2,Married,3577,No,3,3,3,2,3,1,1,1,1,L1
38,Travel_Rarely,Corporate Functions,Doctorate,2,Male,3,2,Married,2378,No,3,3,14,2,3,1,1,1,1,L1
41,Travel_Rarely,Marketing,Diploma,2,Female,3,1,Married,5533,No,3,2,10,2,2,1,1,1,1,L2
23,Travel_Rarely,HR,Doctorate,2,Male,2,3,Divorced,2639,Yes,5,2,1,2,2,1,1,1,1,L1
28,Travel_Rarely,HR,Diploma,3,Male,2,1,Married,2127,No,3,2,1,2,3,1,1,1,1,L1
32,Travel_Rarely,HR,Bachelors,3,Male,2,2,Divorced,2933,No,3,3,1,2,2,1,1,1,1,L1
38,Travel_Rarely,Corporate Functions,Masters,2,Female,3,1,Single,6655,No,2,2,16,2,3,1,1,1,1,L2
24,Travel_Rarely,Product,Bachelors,3,Female,2,2,Married,2669,No,3,2,1,3,3,1,1,1,1,L1
40,Travel_Rarely,Sales,Doctorate,2,Male,3,3,Single,4803,No,3,1,6,3,3,1,1,1,1,L1
37,Travel_Rarely,Delivery,Masters,4,Male,2,1,Divorced,4925,No,3,1,13,2,4,1,1,1,1,L2
34,Travel_Rarely,Product,Bachelors,2,Male,3,3,Married,2154,No,3,3,6,3,3,1,1,1,1,L1
26,Travel_Rarely,Sales,Doctorate,1,Male,3,1,Single,4055,Yes,2,2,6,4,3,1,1,1,1,L1
47,Travel_Rarely,HR,Bachelors,1,Male,3,3,Married,2430,No,3,2,8,5,3,1,1,1,1,L1
26,Travel_Rarely,Delivery,Diploma,3,Male,3,1,Single,2339,No,3,4,0,6,3,1,1,1,1,L1
36,Non-Travel,Marketing,Diploma,4,Female,2,3,Married,6408,No,3,4,9,2,2,1,1,1,1,L2
20,Travel_Rarely,HR,Masters,2,Male,2,2,Married,1466,No,3,3,1,3,3,1,1,1,1,L1
32,Travel_Rarely,Corporate Functions,Doctorate,3,Female,3,2,Divorced,4775,No,3,1,4,2,4,1,1,1,1,L2
26,Travel_Rarely,Sales,Masters,3,Male,2,2,Single,2458,Yes,3,2,2,2,3,1,1,1,1,L1
25,Travel_Rarely,Product,Masters,3,Male,3,2,Single,2291,Yes,1,1,1,2,1,1,1,1,1,L1
50,Travel_Rarely,Delivery,Bachelors,1,Male,3,1,Single,4615,No,2,2,5,3,3,1,1,1,1,L1
35,Travel_Rarely,Marketing,Bachelors,2,Male,3,4,Married,3252,Yes,3,2,5,3,3,1,1,1,1,L1
20,Travel_Rarely,Marketing,Doctorate,4,Female,3,4,Single,1794,No,3,3,1,4,3,1,1,1,1,L1
31,Non-Travel,Product,Doctorate,2,Male,3,2,Married,1506,No,3,2,1,2,2,1,1,1,1,L1
34,Travel_Rarely,Delivery,Masters,2,Female,2,1,Married,3334,No,3,3,6,2,3,1,1,1,1,L1
27,Travel_Rarely,Corporate Functions,Doctorate,2,Male,2,2,Married,2020,No,3,4,4,2,3,1,1,1,1,L1
21,Travel_Rarely,Delivery,Bachelors,4,Female,3,4,Single,1942,No,3,3,2,4,3,1,1,1,1,L1
30,Travel_Rarely,Marketing,Bachelors,1,Male,3,3,Single,2997,No,3,2,3,1,3,1,1,1,1,L1
28,Travel_Rarely,Marketing,Masters,2,Male,3,3,Single,2614,No,3,2,1,5,3,1,1,1,1,L1
40,Travel_Rarely,Corporate Functions,Masters,2,Male,4,2,Married,2472,No,3,3,15,2,3,1,1,1,1,L1
18,Travel_Frequently,Product,Doctorate,2,Male,3,2,Single,2415,No,5,3,0,0,3,1,1,1,1,L1
38,Travel_Frequently,Marketing,Doctorate,1,Male,2,1,Married,2862,No,3,1,19,3,2,1,1,1,1,L1
58,Travel_Rarely,HR,Masters,2,Male,1,4,Single,10893,Yes,3,3,22,2,3,1,1,1,1,L3
44,Travel_Rarely,HR,Masters,2,Male,2,2,Divorced,10336,Yes,3,2,17,2,2,1,1,1,1,L3
21,Travel_Rarely,Delivery,Bachelors,2,Male,3,1,Single,2362,No,3,3,2,5,3,1,1,1,1,L1
39,Travel_Rarely,HR,Doctorate,2,Male,3,3,Divorced,6612,No,3,3,16,1,2,1,1,1,1,L2
34,Travel_Rarely,Product,Bachelors,3,Female,3,1,Married,5141,No,3,1,15,2,3,1,1,1,1,L2
32,Travel_Rarely,Product,Masters,3,Male,3,4,Single,2861,No,3,2,4,3,3,1,1,1,1,L1
52,Travel_Rarely,Corporate Functions,Bachelors,3,Male,2,1,Married,5400,No,3,3,6,3,3,1,1,1,1,L2
48,Travel_Rarely,HR,Bachelors,3,Male,2,1,Married,18690,No,3,4,22,3,3,1,1,1,1,L5
29,Travel_Rarely,Sales,Masters,4,Male,3,2,Married,2657,Yes,3,1,1,2,2,1,1,1,1,L1
38,Travel_Rarely,Delivery,Doctorate,2,Male,2,2,Married,2196,No,3,3,12,2,3,1,1,1,1,L1
20,Travel_Rarely,Marketing,Bachelors,3,Male,2,3,Married,1466,No,3,1,1,2,3,1,1,1,1,L1
23,Travel_Rarely,Corporate Functions,Doctorate,2,Male,3,2,Married,1642,No,3,3,2,2,3,1,1,1,1,L1
41,Travel_Rarely,Delivery,Masters,2,Male,3,3,Married,2085,No,3,3,7,3,3,1,1,1,1,L1
31,Travel_Frequently,Corporate Functions,Diploma,3,Male,1,3,Married,1138,No,3,3,1,3,3,1,1,1,1,L1
29,Non-Travel,Marketing,Diploma,2,Male,3,2,Single,1534,No,3,2,2,2,2,1,1,1,1,L1
37,Travel_Rarely,Product,Diploma,1,Female,3,3,Single,3663,No,3,1,7,6,3,1,1,1,1,L1
37,Travel_Rarely,Product,Doctorate,3,Male,2,2,Single,2816,No,3,1,7,1,3,1,1,1,1,L1
22,Travel_Rarely,Sales,Masters,4,Female,3,4,Single,1993,No,3,3,2,4,3,1,1,1,1,L1
33,Travel_Rarely,Delivery,Doctorate,2,Male,2,2,Married,2392,No,3,3,3,2,2,1,1,1,1,L1
40,Travel_Rarely,Product,Diploma,2,Male,1,4,Married,4187,No,3,1,12,3,2,1,1,1,1,L1
46,Travel_Rarely,Delivery,Masters,2,Female,3,1,Married,19059,No,3,3,23,2,2,1,1,1,1,L5
43,Travel_Rarely,Marketing,Masters,1,Male,2,3,Married,4725,No,3,2,11,3,2,1,1,1,1,L2
31,Travel_Rarely,Marketing,Masters,3,Male,1,3,Married,1179,No,3,2,1,3,3,1,1,1,1,L1
27,Travel_Rarely,Product,Masters,1,Male,2,4,Single,2734,No,3,2,3,3,2,1,1,1,1,L1
33,Travel_Frequently,HR,Masters,2,Male,2,3,Married,2401,No,3,4,2,2,2,1,1,1,1,L1
39,Travel_Rarely,Delivery,Bachelors,2,Male,2,3,Single,4373,No,3,3,15,3,1,1,1,1,1,L2
25,Travel_Rarely,Product,Bachelors,3,Female,3,1,Single,2156,No,3,2,7,2,3,1,1,1,1,L1
29,Travel_Rarely,HR,Doctorate,2,Male,4,3,Married,2542,No,3,4,9,2,3,1,1,1,1,L1
30,Travel_Rarely,HR,Bachelors,4,Male,3,2,Married,2938,No,3,3,2,4,2,1,1,1,1,L1
43,Travel_Frequently,Corporate Functions,Diploma,4,Male,3,2,Married,13369,No,3,2,16,3,3,1,1,1,1,L3
25,Travel_Rarely,Sales,Doctorate,4,Male,2,3,Divorced,2891,No,3,3,2,2,2,1,1,1,1,L1
35,Travel_Rarely,Corporate Functions,Doctorate,3,Male,3,2,Single,4238,No,3,4,16,2,2,1,1,1,1,L2
49,Travel_Rarely,Delivery,Diploma,1,Female,2,2,Married,13420,No,3,2,24,5,3,1,1,1,1,L3
39,Travel_Frequently,Marketing,Diploma,3,Male,2,3,Married,2812,No,3,3,8,2,3,1,1,1,1,L1
32,Travel_Rarely,Marketing,Bachelors,2,Male,3,4,Single,2871,No,3,1,2,4,2,1,1,1,1,L1
31,Travel_Rarely,Corporate Functions,Masters,2,Male,2,3,Married,1609,No,3,3,1,2,1,1,1,1,1,L1
35,Travel_Rarely,Product,Masters,3,Male,3,3,Married,2552,No,3,2,4,3,2,1,1,1,1,L1
36,Travel_Rarely,Delivery,Diploma,3,Male,3,2,Married,2400,No,3,1,1,3,2,1,1,1,1,L1
